@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
7401,'2022/03/16 22:44:48:365',5,8.450827,8.450827,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7402,'2022/03/16 22:44:48:365',5,8.450827,8.450827,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7403,'2022/03/16 22:44:48:375',5,8.560371,8.560371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7404,'2022/03/16 22:44:48:386',5,8.662595,8.662595,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7405,'2022/03/16 22:44:48:397',5,8.898605,8.898605,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7406,'2022/03/16 22:44:48:407',5,8.37956,8.37956,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7407,'2022/03/16 22:44:48:418',5,8.761121,8.761121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7408,'2022/03/16 22:44:48:429',5,8.281178,8.281178,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7409,'2022/03/16 22:44:48:439',5,8.370479,8.370479,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7410,'2022/03/16 22:44:48:454',5,8.521511,8.521511,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7411,'2022/03/16 22:44:48:494',5,7.938761,7.938761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7412,'2022/03/16 22:44:48:495',5,7.938761,7.938761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7413,'2022/03/16 22:44:48:495',5,7.938761,7.938761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7414,'2022/03/16 22:44:48:495',5,7.938761,7.938761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7415,'2022/03/16 22:44:48:496',5,7.938761,7.938761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7416,'2022/03/16 22:44:48:514',5,7.849055,7.849055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7417,'2022/03/16 22:44:48:525',5,7.957227,7.957227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7418,'2022/03/16 22:44:48:525',5,7.957227,7.957227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7419,'2022/03/16 22:44:48:535',5,8.025799,8.025799,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7420,'2022/03/16 22:44:48:546',5,7.998006,7.998006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7421,'2022/03/16 22:44:48:567',5,7.558416,7.558416,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7422,'2022/03/16 22:44:48:567',5,7.558416,7.558416,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7423,'2022/03/16 22:44:48:579',5,7.868653,7.868653,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7424,'2022/03/16 22:44:48:589',5,8.186749,8.186749,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7425,'2022/03/16 22:44:48:599',5,8.059396,8.059396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7426,'2022/03/16 22:44:48:610',5,8.00499,8.00499,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7427,'2022/03/16 22:44:48:621',5,7.982997,7.982997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7428,'2022/03/16 22:44:48:631',5,7.446839,7.446839,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7429,'2022/03/16 22:44:48:642',5,7.591132,7.591132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7430,'2022/03/16 22:44:48:653',5,8.00236,8.00236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7431,'2022/03/16 22:44:48:663',5,8.170244,8.170244,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7432,'2022/03/16 22:44:48:674',5,7.877848,7.877848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7433,'2022/03/16 22:44:48:684',5,7.710901,7.710901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7434,'2022/03/16 22:44:48:685',5,7.710901,7.710901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7435,'2022/03/16 22:44:48:695',5,8.050314,8.050314,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7436,'2022/03/16 22:44:48:706',5,7.733181,7.733181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7437,'2022/03/16 22:44:48:716',5,7.118648,7.118648,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7438,'2022/03/16 22:44:48:728',5,7.091337,7.091337,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7439,'2022/03/16 22:44:48:738',5,7.132375,7.132375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7440,'2022/03/16 22:44:48:748',5,7.123387,7.123387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7441,'2022/03/16 22:44:48:760',5,7.33057,7.33057,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7442,'2022/03/16 22:44:48:770',5,7.212529,7.212529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7443,'2022/03/16 22:44:48:781',5,6.733579,6.733579,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7444,'2022/03/16 22:44:48:793',5,7.06104,7.06104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7445,'2022/03/16 22:44:48:803',5,7.083889,7.083889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7446,'2022/03/16 22:44:48:815',5,7.022471,7.022471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7447,'2022/03/16 22:44:48:815',5,7.022471,7.022471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7448,'2022/03/16 22:44:48:825',5,7.090388,7.090388,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7449,'2022/03/16 22:44:48:845',5,6.989377,6.989377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7450,'2022/03/16 22:44:48:845',5,6.989377,6.989377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7451,'2022/03/16 22:44:48:857',5,6.822472,6.822472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7452,'2022/03/16 22:44:48:867',5,6.651554,6.651554,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7453,'2022/03/16 22:44:48:877',5,6.855519,6.855519,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7454,'2022/03/16 22:44:48:887',5,6.644625,6.644625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7455,'2022/03/16 22:44:48:898',5,6.636957,6.636957,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7456,'2022/03/16 22:44:48:908',5,6.386872,6.386872,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7457,'2022/03/16 22:44:48:919',5,6.912803,6.912803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7458,'2022/03/16 22:44:48:930',5,6.862604,6.862604,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7459,'2022/03/16 22:44:48:941',5,6.974341,6.974341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7460,'2022/03/16 22:44:48:951',5,6.894537,6.894537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7461,'2022/03/16 22:44:48:962',5,6.707143,6.707143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7462,'2022/03/16 22:44:48:973',5,6.631136,6.631136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7463,'2022/03/16 22:44:48:983',5,6.81567,6.81567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7464,'2022/03/16 22:44:48:994',5,7.260698,7.260698,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7465,'2022/03/16 22:44:49:005',5,7.184318,7.184318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7466,'2022/03/16 22:44:49:015',5,7.197868,7.197868,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7467,'2022/03/16 22:44:49:016',5,7.197868,7.197868,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7468,'2022/03/16 22:44:49:026',5,6.902977,6.902977,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7469,'2022/03/16 22:44:49:037',5,6.885154,6.885154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7470,'2022/03/16 22:44:49:047',5,6.507169,6.507169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7471,'2022/03/16 22:44:49:058',5,6.741171,6.741171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7472,'2022/03/16 22:44:49:068',5,6.465728,6.465728,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7473,'2022/03/16 22:44:49:079',5,6.824021,6.824021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7474,'2022/03/16 22:44:49:091',5,6.673861,6.673861,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7475,'2022/03/16 22:44:49:101',5,6.261262,6.261262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7476,'2022/03/16 22:44:49:112',5,6.741786,6.741786,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7477,'2022/03/16 22:44:49:125',5,6.993903,6.993903,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7478,'2022/03/16 22:44:49:134',5,6.920298,6.920298,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7479,'2022/03/16 22:44:49:146',5,6.495667,6.495667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7480,'2022/03/16 22:44:49:146',5,6.495667,6.495667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7481,'2022/03/16 22:44:49:156',5,6.558362,6.558362,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7482,'2022/03/16 22:44:49:176',5,6.84761,6.84761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7483,'2022/03/16 22:44:49:176',5,6.84761,6.84761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7484,'2022/03/16 22:44:49:186',5,6.602356,6.602356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7485,'2022/03/16 22:44:49:196',5,6.652911,6.652911,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7486,'2022/03/16 22:44:49:207',5,6.743812,6.743812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7487,'2022/03/16 22:44:49:218',5,6.719832,6.719832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7488,'2022/03/16 22:44:49:228',5,6.788337,6.788337,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7489,'2022/03/16 22:44:49:239',5,6.921254,6.921254,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7490,'2022/03/16 22:44:49:250',5,7.946628,7.946628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7491,'2022/03/16 22:44:49:261',5,7.922985,7.922985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7492,'2022/03/16 22:44:49:271',5,8.292885,8.292885,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7493,'2022/03/16 22:44:49:282',5,9.515254,9.515254,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7494,'2022/03/16 22:44:49:293',5,9.331491,9.331491,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7495,'2022/03/16 22:44:49:303',5,9.123647,9.123647,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7496,'2022/03/16 22:44:49:314',5,8.782597,8.782597,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7497,'2022/03/16 22:44:49:325',5,8.989554,8.989554,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7498,'2022/03/16 22:44:49:325',5,8.989554,8.989554,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7499,'2022/03/16 22:44:49:335',5,8.867699,8.867699,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7500,'2022/03/16 22:44:49:346',5,8.769043,8.769043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7501,'2022/03/16 22:44:49:357',5,8.861487,8.861487,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7502,'2022/03/16 22:44:49:368',5,8.950804,8.950804,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7503,'2022/03/16 22:44:49:378',5,8.994969,8.994969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7504,'2022/03/16 22:44:49:389',5,8.823236,8.823236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7505,'2022/03/16 22:44:49:399',5,8.643316,8.643316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7506,'2022/03/16 22:44:49:410',5,8.635678,8.635678,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7507,'2022/03/16 22:44:49:421',5,8.612806,8.612806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7508,'2022/03/16 22:44:49:432',5,8.584819,8.584819,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7509,'2022/03/16 22:44:49:442',5,8.420439,8.420439,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7510,'2022/03/16 22:44:49:453',5,8.306112,8.306112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7511,'2022/03/16 22:44:49:466',5,8.127727,8.127727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7512,'2022/03/16 22:44:49:466',5,8.127727,8.127727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7513,'2022/03/16 22:44:49:476',5,8.109489,8.109489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7514,'2022/03/16 22:44:49:486',5,8.006154,8.006154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7515,'2022/03/16 22:44:49:495',5,8.104033,8.104033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7516,'2022/03/16 22:44:49:506',5,7.981911,7.981911,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7517,'2022/03/16 22:44:49:516',5,7.830783,7.830783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7518,'2022/03/16 22:44:49:527',5,7.874206,7.874206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7519,'2022/03/16 22:44:49:538',5,7.752231,7.752231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7520,'2022/03/16 22:44:49:549',5,7.76839,7.76839,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7521,'2022/03/16 22:44:49:560',5,7.612736,7.612736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7522,'2022/03/16 22:44:49:571',5,7.156682,7.156682,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7523,'2022/03/16 22:44:49:581',5,7.498488,7.498488,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7524,'2022/03/16 22:44:49:591',5,7.30717,7.30717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7525,'2022/03/16 22:44:49:602',5,6.757076,6.757076,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7526,'2022/03/16 22:44:49:612',5,7.019816,7.019816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7527,'2022/03/16 22:44:49:623',5,7.13332,7.13332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7528,'2022/03/16 22:44:49:634',5,6.996752,6.996752,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7529,'2022/03/16 22:44:49:645',5,7.215312,7.215312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7530,'2022/03/16 22:44:49:645',5,7.215312,7.215312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7531,'2022/03/16 22:44:49:655',5,7.204719,7.204719,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7532,'2022/03/16 22:44:49:666',5,6.909167,6.909167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7533,'2022/03/16 22:44:49:676',5,6.763368,6.763368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7534,'2022/03/16 22:44:49:687',5,6.788956,6.788956,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7535,'2022/03/16 22:44:49:698',5,6.727492,6.727492,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7536,'2022/03/16 22:44:49:708',5,6.599955,6.599955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7537,'2022/03/16 22:44:49:719',5,6.816078,6.816078,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7538,'2022/03/16 22:44:49:730',5,7.018545,7.018545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7539,'2022/03/16 22:44:49:741',5,7.367676,7.367676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7540,'2022/03/16 22:44:49:752',5,7.238436,7.238436,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7541,'2022/03/16 22:44:49:763',5,6.961707,6.961707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7542,'2022/03/16 22:44:49:776',5,7.034848,7.034848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7543,'2022/03/16 22:44:49:776',5,7.034848,7.034848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7544,'2022/03/16 22:44:49:786',5,7.115221,7.115221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7545,'2022/03/16 22:44:49:805',5,6.589406,6.589406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7546,'2022/03/16 22:44:49:815',5,6.819533,6.819533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7547,'2022/03/16 22:44:49:816',5,6.819533,6.819533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7548,'2022/03/16 22:44:49:837',5,6.983624,6.983624,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7549,'2022/03/16 22:44:49:837',5,6.983624,6.983624,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7550,'2022/03/16 22:44:49:847',5,6.872992,6.872992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7551,'2022/03/16 22:44:49:858',5,7.021343,7.021343,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7552,'2022/03/16 22:44:49:868',5,6.913443,6.913443,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7553,'2022/03/16 22:44:49:879',5,7.125023,7.125023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7554,'2022/03/16 22:44:49:890',5,7.024958,7.024958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7555,'2022/03/16 22:44:49:901',5,6.772152,6.772152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7556,'2022/03/16 22:44:49:911',5,6.98233,6.98233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7557,'2022/03/16 22:44:49:922',5,7.299432,7.299432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7558,'2022/03/16 22:44:49:932',5,7.038763,7.038763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7559,'2022/03/16 22:44:49:943',5,7.389932,7.389932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7560,'2022/03/16 22:44:49:954',5,6.937922,6.937922,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7561,'2022/03/16 22:44:49:965',5,6.933671,6.933671,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7562,'2022/03/16 22:44:49:965',5,6.933671,6.933671,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7563,'2022/03/16 22:44:49:976',5,6.847716,6.847716,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7564,'2022/03/16 22:44:49:986',5,7.001448,7.001448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7565,'2022/03/16 22:44:49:996',5,6.806229,6.806229,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7566,'2022/03/16 22:44:50:007',5,6.991924,6.991924,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7567,'2022/03/16 22:44:50:018',5,7.01195,7.01195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7568,'2022/03/16 22:44:50:029',5,6.937848,6.937848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7569,'2022/03/16 22:44:50:039',5,6.728968,6.728968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7570,'2022/03/16 22:44:50:050',5,6.836123,6.836123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7571,'2022/03/16 22:44:50:061',5,6.813665,6.813665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7572,'2022/03/16 22:44:50:072',5,6.661049,6.661049,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7573,'2022/03/16 22:44:50:083',5,6.303621,6.303621,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7574,'2022/03/16 22:44:50:094',5,6.830725,6.830725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7575,'2022/03/16 22:44:50:103',5,6.543148,6.543148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7576,'2022/03/16 22:44:50:115',5,6.591125,6.591125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7577,'2022/03/16 22:44:50:116',5,6.591125,6.591125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7578,'2022/03/16 22:44:50:126',5,6.662473,6.662473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7579,'2022/03/16 22:44:50:136',5,6.618597,6.618597,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7580,'2022/03/16 22:44:50:147',5,6.865988,6.865988,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7581,'2022/03/16 22:44:50:156',5,7.108787,7.108787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7582,'2022/03/16 22:44:50:167',5,7.124841,7.124841,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7583,'2022/03/16 22:44:50:178',5,6.962111,6.962111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7584,'2022/03/16 22:44:50:189',5,7.114966,7.114966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7585,'2022/03/16 22:44:50:199',5,7.360148,7.360148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7586,'2022/03/16 22:44:50:210',5,7.253699,7.253699,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7587,'2022/03/16 22:44:50:221',5,7.228597,7.228597,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7588,'2022/03/16 22:44:50:232',5,6.565177,6.565177,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7589,'2022/03/16 22:44:50:242',5,6.826226,6.826226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7590,'2022/03/16 22:44:50:253',5,7.061116,7.061116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7591,'2022/03/16 22:44:50:263',5,7.076227,7.076227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7592,'2022/03/16 22:44:50:274',5,7.119372,7.119372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7593,'2022/03/16 22:44:50:285',5,6.790143,6.790143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7594,'2022/03/16 22:44:50:295',5,6.859777,6.859777,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7595,'2022/03/16 22:44:50:295',5,6.859777,6.859777,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7596,'2022/03/16 22:44:50:306',5,6.78577,6.78577,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7597,'2022/03/16 22:44:50:316',5,6.94161,6.94161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7598,'2022/03/16 22:44:50:327',5,6.605489,6.605489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7599,'2022/03/16 22:44:50:338',5,6.562335,6.562335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7600,'2022/03/16 22:44:50:348',5,6.887367,6.887367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7601,'2022/03/16 22:44:50:360',5,7.036922,7.036922,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7602,'2022/03/16 22:44:50:370',5,6.672846,6.672846,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7603,'2022/03/16 22:44:50:381',5,7.040337,7.040337,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7604,'2022/03/16 22:44:50:392',5,7.084563,7.084563,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7605,'2022/03/16 22:44:50:402',5,7.326039,7.326039,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7606,'2022/03/16 22:44:50:414',5,7.147873,7.147873,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7607,'2022/03/16 22:44:50:424',5,7.144899,7.144899,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7608,'2022/03/16 22:44:50:434',5,7.44258,7.44258,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7609,'2022/03/16 22:44:50:446',5,7.297674,7.297674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7610,'2022/03/16 22:44:50:447',5,7.297674,7.297674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7611,'2022/03/16 22:44:50:456',5,7.588838,7.588838,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7612,'2022/03/16 22:44:50:466',5,7.814762,7.814762,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7613,'2022/03/16 22:44:50:477',5,7.842381,7.842381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7614,'2022/03/16 22:44:50:487',5,8.173046,8.173046,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7615,'2022/03/16 22:44:50:498',5,8.470796,8.470796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7616,'2022/03/16 22:44:50:508',5,9.029691,9.029691,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7617,'2022/03/16 22:44:50:519',5,8.899726,8.899726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7618,'2022/03/16 22:44:50:530',5,8.837389,8.837389,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7619,'2022/03/16 22:44:50:540',5,8.932506,8.932506,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7620,'2022/03/16 22:44:50:551',5,8.753169,8.753169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7621,'2022/03/16 22:44:50:562',5,8.640108,8.640108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7622,'2022/03/16 22:44:50:572',5,8.707381,8.707381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7623,'2022/03/16 22:44:50:583',5,8.749206,8.749206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7624,'2022/03/16 22:44:50:594',5,8.582232,8.582232,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
